"src_subject_id","key_press","reward_type"
"30380","1",0
"30380","2",0
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",0
"30380","2",0
"30380","1",1
"30380","1",1
"30380","1",0
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",0
"30380","1",0
"30380","3",0
"30380","1",0
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",0
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","1",0
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",0
"30380","3",1
"30380","3",1
"30380","3",0
"30380","3",0
"30380","2",0
"30380","1",1
"30380","1",1
"30380","1",0
"30380","2",0
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",0
"30380","1",0
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",0
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",0
"30380","2",0
"30380","3",0
"30380","1",1
"30380","1",0
"30380","2",0
"30380","3",1
"30380","3",0
"30380","1",0
"30380","2",0
"30380","3",0
"30380","1",0
"30380","2",1
"30380","2",0
"30380","2",1
"30380","2",0
"30380","2",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",0
"30380","1",0
"30380","1",0
"30380","2",1
"30380","2",0
"30380","2",0
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",1
"30380","3",0
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",0
"30380","1",0
"30380","3",1
"30380","3",0
"30380","3",0
"30380","2",1
"30380","2",1
"30380","2",0
"30380","3",0
"30380","1",1
"30380","1",0
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",0
"30380","2",1
"30380","2",1
"30380","2",1
"30380","2",0
"30380","2",0
"30380","3",0
"30380","1",1
"30380","1",1
"30380","1",0
"30380","3",0
"30380","2",1
"30380","2",0
"30380","1",1
"30380","2",0
"30380","1",1
"30380","1",1
"30380","1",1
"30380","1",1
"30380","1",0
