"src_subject_id","key_press","reward_type"
"70453","1",0
"70453","3",0
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",0
"70453","1",1
"70453","1",1
"70453","1",0
"70453","3",0
"70453","2",1
"70453","2",1
"70453","3",0
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",0
"70453","1",0
"70453","3",1
"70453","3",1
"70453","3",1
"70453","3",0
"70453","1",1
"70453","1",1
"70453","1",0
"70453","2",0
"70453","3",1
"70453","3",1
"70453","3",0
"70453","2",1
"70453","2",0
"70453","1",0
"70453","2",0
"70453","3",1
"70453","3",1
"70453","3",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",0
"70453","2",1
"70453","2",0
"70453","3",1
"70453","3",1
"70453","3",0
"70453","2",0
"70453","1",0
"70453","2",1
"70453","2",0
"70453","3",1
"70453","3",1
"70453","3",1
"70453","3",1
"70453","3",1
"70453","3",1
"70453","3",1
"70453","3",1
"70453","3",1
"70453","3",0
"70453","3",0
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",0
"70453","1",0
"70453","3",0
"70453","2",0
"70453","1",0
"70453","3",0
"70453","2",0
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",0
"70453","2",0
"70453","3",0
"70453","1",1
"70453","1",1
"70453","1",1
"70453","2",1
"70453","2",0
"70453","1",0
"70453","3",0
"70453","1",1
"70453","1",1
"70453","1",0
"70453","2",0
"70453","3",0
"70453","2",0
"70453","2",0
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",0
"70453","2",1
"70453","2",0
"70453","3",0
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","1",1
"70453","3",1
"70453","3",0
"70453","2",1
"70453","2",1
"70453","2",0
"70453","3",1
"70453","3",0
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",0
"70453","1",1
"70453","1",0
"70453","3",1
"70453","3",1
"70453","3",1
"70453","3",0
"70453","2",0
"70453","1",0
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",0
"70453","3",0
"70453","1",0
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",1
"70453","2",0
"70453","1",1
