"src_subject_id","key_press","reward_type"
"30423","3",1
"30423","3",0
"30423","2",1
"30423","1",0
"30423","3",0
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",0
"30423","2",0
"30423","3",0
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",0
"30423","3",1
"30423","3",1
"30423","3",1
"30423","3",1
"30423","3",1
"30423","3",1
"30423","3",1
"30423","3",0
"30423","2",0
"30423","1",1
"30423","1",1
"30423","1",0
"30423","3",1
"30423","3",1
"30423","2",1
"30423","2",1
"30423","2",0
"30423","3",0
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",0
"30423","2",1
"30423","2",1
"30423","2",0
"30423","3",0
"30423","1",0
"30423","2",1
"30423","3",0
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",0
"30423","3",1
"30423","3",0
"30423","1",0
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",0
"30423","1",0
"30423","3",1
"30423","3",1
"30423","3",1
"30423","3",0
"30423","2",0
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",0
"30423","2",0
"30423","3",0
"30423","1",1
"30423","1",1
"30423","1",0
"30423","2",0
"30423","3",0
"30423","1",1
"30423","1",1
"30423","1",0
"30423","1",0
"30423","3",1
"30423","3",0
"30423","2",1
"30423","2",0
"30423","1",1
"30423","1",1
"30423","1",0
"30423","2",0
"30423","3",1
"30423","3",0
"30423","3",0
"30423","2",0
"30423","1",1
"30423","1",0
"30423","2",1
"30423","2",0
"30423","1",1
"30423","1",1
"30423","1",0
"30423","2",0
"30423","3",0
"30423","1",1
"30423","1",0
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",0
"30423","1",1
"30423","3",0
"30423","1",0
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",1
"30423","2",0
"30423","1",1
"30423","1",0
"30423","2",1
"30423","2",0
"30423","2",0
"30423","1",1
"30423","3",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",1
"30423","1",0
"30423","1",0
"30423","2",0
"30423","3",0
