"src_subject_id","key_press","reward_type"
"50445","3",0
"50445","3",1
"50445","3",1
"50445","3",0
"50445","2",0
"50445","2",0
"50445","3",0
"50445","1",1
"50445","1",1
"50445","1",1
"50445","1",1
"50445","1",1
"50445","1",1
"50445","1",1
"50445","1",1
"50445","1",1
"50445","1",0
"50445","3",0
"50445","2",0
"50445","1",0
"50445","3",0
"50445","2",0
"50445","1",1
"50445","1",1
"50445","1",0
"50445","3",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","1",0
"50445","3",0
"50445","2",1
"50445","2",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","2",0
"50445","1",1
"50445","1",1
"50445","1",1
"50445","1",1
"50445","1",0
"50445","1",1
"50445","1",0
"50445","1",1
"50445","1",1
"50445","1",0
"50445","1",1
"50445","1",0
"50445","2",0
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",0
"50445","3",0
"50445","2",1
"50445","2",0
"50445","1",0
"50445","3",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","1",0
"50445","2",1
"50445","2",0
"50445","3",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","1",1
"50445","1",0
"50445","3",1
"50445","3",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","1",1
"50445","1",1
"50445","1",0
"50445","3",0
"50445","2",1
"50445","2",0
"50445","1",0
"50445","2",0
"50445","3",0
"50445","1",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","3",1
"50445","3",0
"50445","1",0
"50445","2",0
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",1
"50445","3",0
"50445","3",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","1",1
"50445","1",1
"50445","1",0
"50445","1",0
"50445","2",1
"50445","2",0
"50445","3",0
"50445","1",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","3",0
"50445","1",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","2",1
"50445","2",1
"50445","2",1
"50445","2",0
"50445","2",1
