"src_subject_id","key_press","reward_type"
"70466","3",1
"70466","3",1
"70466","3",0
"70466","2",1
"70466","2",1
"70466","1",0
"70466","3",1
"70466","3",1
"70466","3",1
"70466","2",1
"70466","2",1
"70466","2",0
"70466","1",0
"70466","3",0
"70466","3",1
"70466","3",1
"70466","2",1
"70466","2",1
"70466","1",0
"70466","2",1
"70466","3",1
"70466","3",1
"70466","1",0
"70466","2",1
"70466","1",0
"70466","3",1
"70466","3",1
"70466","3",1
"70466","2",1
"70466","2",0
"70466","1",0
"70466","3",1
"70466","3",1
"70466","3",1
"70466","3",1
"70466","2",1
"70466","2",1
"70466","3",1
"70466","3",0
"70466","3",1
"70466","1",0
"70466","2",0
"70466","2",1
"70466","2",0
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","3",1
"70466","3",1
"70466","3",1
"70466","2",0
"70466","1",1
"70466","1",1
"70466","3",1
"70466","3",0
"70466","2",0
"70466","3",0
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",0
"70466","2",0
"70466","3",0
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",0
"70466","2",0
"70466","3",1
"70466","3",1
"70466","2",0
"70466","1",1
"70466","1",1
"70466","1",1
"70466","3",0
"70466","2",0
"70466","3",0
"70466","2",1
"70466","2",1
"70466","2",1
"70466","1",0
"70466","3",0
"70466","2",1
"70466","2",1
"70466","3",0
"70466","2",1
"70466","2",0
"70466","1",0
"70466","3",0
"70466","3",0
"70466","3",1
"70466","3",0
"70466","2",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",0
"70466","3",0
"70466","2",0
"70466","1",0
"70466","2",1
"70466","2",1
"70466","2",0
"70466","3",0
"70466","3",0
"70466","3",0
"70466","2",0
"70466","1",1
"70466","1",0
"70466","3",0
"70466","3",0
"70466","2",1
"70466","2",1
"70466","2",0
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",1
"70466","1",0
"70466","3",0
"70466","2",1
"70466","2",1
"70466","2",1
"70466","2",1
"70466","3",0
"70466","2",0
"70466","1",0
"70466","1",0
"70466","2",1
"70466","2",1
"70466","2",1
"70466","2",1
"70466","2",1
"70466","2",1
"70466","2",0
"70466","3",0
"70466","2",1
"70466","2",1
"70466","2",1
"70466","3",0
"70466","2",0
"70466","3",0
"70466","2",0
"70466","2",1
"70466","2",0
"70466","1",1
