"src_subject_id","key_press","reward_type"
"30330","1",1
"30330","1",0
"30330","2",1
"30330","2",0
"30330","3",1
"30330","2",0
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",0
"30330","1",0
"30330","2",1
"30330","2",0
"30330","1",0
"30330","3",0
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",0
"30330","1",1
"30330","1",1
"30330","1",1
"30330","1",1
"30330","1",1
"30330","1",1
"30330","1",1
"30330","1",1
"30330","2",0
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",0
"30330","1",0
"30330","2",1
"30330","2",1
"30330","2",0
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",0
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",0
"30330","1",0
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",0
"30330","2",1
"30330","2",1
"30330","2",0
"30330","1",0
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",0
"30330","2",0
"30330","1",1
"30330","1",1
"30330","1",1
"30330","1",0
"30330","2",0
"30330","3",1
"30330","3",1
"30330","3",0
"30330","2",0
"30330","1",1
"30330","1",0
"30330","2",1
"30330","2",0
"30330","3",0
"30330","2",0
"30330","1",1
"30330","1",1
"30330","1",0
"30330","2",0
"30330","3",1
"30330","3",0
"30330","2",1
"30330","1",1
"30330","2",0
"30330","3",1
"30330","2",0
"30330","1",1
"30330","3",1
"30330","1",1
"30330","3",1
"30330","1",1
"30330","3",1
"30330","1",1
"30330","3",1
"30330","1",0
"30330","2",0
"30330","3",0
"30330","2",0
"30330","1",0
"30330","1",0
"30330","2",1
"30330","2",1
"30330","2",0
"30330","3",1
"30330","3",0
"30330","1",0
"30330","3",0
"30330","2",1
"30330","1",0
"30330","3",1
"30330","2",1
"30330","1",0
"30330","3",1
"30330","2",1
"30330","3",0
"30330","1",0
"30330","2",1
"30330","2",0
"30330","3",1
"30330","1",0
"30330","3",0
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",1
"30330","2",0
"30330","1",0
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",1
"30330","3",0
"30330","1",0
"30330","2",1
"30330","2",1
