"src_subject_id","key_press","reward_type"
"30483","2",1
"30483","2",0
"30483","2",0
"30483","1",0
"30483","1",0
"30483","1",0
"30483","3",1
"30483","3",0
"30483","3",0
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",0
"30483","3",0
"30483","3",0
"30483","2",1
"30483","2",0
"30483","2",0
"30483","2",1
"30483","2",0
"30483","2",0
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",0
"30483","1",0
"30483","1",0
"30483","1",0
"30483","2",1
"30483","2",0
"30483","1",1
"30483","1",0
"30483","1",1
"30483","2",0
"30483","2",0
"30483","2",0
"30483","3",0
"30483","3",1
"30483","3",1
"30483","2",1
"30483","3",0
"30483","1",1
"30483","1",0
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",0
"30483","1",0
"30483","1",0
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",0
"30483","3",0
"30483","3",0
"30483","2",1
"30483","2",1
"30483","2",1
"30483","2",1
"30483","2",1
"30483","1",0
"30483","1",1
"30483","1",0
"30483","2",1
"30483","2",0
"30483","2",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",1
"30483","3",0
"30483","3",1
"30483","3",0
"30483","3",1
"30483","3",1
"30483","3",0
"30483","3",1
"30483","3",0
"30483","3",0
"30483","3",1
"30483","3",0
"30483","3",1
"30483","3",0
"30483","3",0
"30483","3",1
"30483","3",1
"30483","3",0
"30483","3",0
"30483","3",0
"30483","2",1
"30483","2",1
"30483","2",1
"30483","2",1
"30483","2",1
"30483","2",0
"30483","2",0
"30483","2",1
"30483","2",1
"30483","2",0
"30483","2",1
"30483","1",0
"30483","1",0
"30483","1",0
"30483","2",1
"30483","2",1
"30483","2",0
"30483","3",0
"30483","3",0
"30483","3",0
"30483","2",0
"30483","2",1
"30483","2",1
"30483","2",1
"30483","2",1
"30483","2",0
"30483","2",1
"30483","2",0
"30483","2",1
"30483","2",0
"30483","2",0
"30483","2",1
"30483","2",1
"30483","2",1
"30483","2",0
"30483","2",0
"30483","2",0
"30483","1",1
"30483","1",1
"30483","1",0
"30483","3",0
"30483","3",0
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",1
"30483","1",0
"30483","1",1
"30483","1",1
"30483","1",0
