"src_subject_id","key_press","reward_type"
"60523","3",0
"60523","1",0
"60523","3",0
"60523","3",1
"60523","3",0
"60523","2",1
"60523","2",1
"60523","1",0
"60523","2",1
"60523","3",1
"60523","2",1
"60523","1",0
"60523","3",0
"60523","2",0
"60523","2",1
"60523","2",1
"60523","2",1
"60523","2",1
"60523","2",1
"60523","2",1
"60523","2",0
"60523","2",0
"60523","3",1
"60523","3",1
"60523","2",0
"60523","1",0
"60523","3",1
"60523","2",0
"60523","1",1
"60523","3",0
"60523","3",0
"60523","3",0
"60523","3",1
"60523","1",1
"60523","3",1
"60523","1",1
"60523","3",0
"60523","3",1
"60523","3",0
"60523","3",0
"60523","2",1
"60523","2",1
"60523","1",1
"60523","1",1
"60523","1",0
"60523","3",0
"60523","2",1
"60523","1",0
"60523","1",1
"60523","3",0
"60523","1",1
"60523","1",1
"60523","3",0
"60523","1",1
"60523","1",0
"60523","2",1
"60523","2",1
"60523","2",0
"60523","1",1
"60523","3",0
"60523","1",1
"60523","1",0
"60523","3",0
"60523","1",1
"60523","1",1
"60523","1",1
"60523","1",1
"60523","1",0
"60523","3",0
"60523","1",1
"60523","1",0
"60523","3",0
"60523","1",1
"60523","1",1
"60523","1",0
"60523","2",1
"60523","2",1
"60523","1",0
"60523","2",1
"60523","2",1
"60523","3",0
"60523","2",1
"60523","2",1
"60523","3",1
"60523","1",1
"60523","3",1
"60523","2",0
"60523","1",1
"60523","3",1
"60523","2",0
"60523","2",0
"60523","2",0
"60523","3",0
"60523","1",1
"60523","3",1
"60523","1",0
"60523","2",0
"60523","3",1
"60523","3",0
"60523","1",1
"60523","2",0
"60523","3",1
"60523","3",1
"60523","3",0
"60523","1",1
"60523","2",0
"60523","1",1
"60523","1",1
"60523","3",0
"60523","1",1
"60523","2",0
"60523","3",0
"60523","1",1
"60523","3",1
"60523","1",0
"60523","2",0
"60523","1",1
"60523","3",0
"60523","1",1
"60523","1",1
"60523","3",0
"60523","1",0
"60523","3",0
"60523","2",0
"60523","1",1
"60523","1",0
"60523","3",0
"60523","1",1
"60523","1",0
"60523","2",0
"60523","3",1
"60523","1",0
"60523","3",0
"60523","2",1
"60523","3",1
"60523","1",0
"60523","3",1
"60523","2",1
"60523","1",1
"60523","2",1
"60523","1",0
"60523","3",1
"60523","2",1
"60523","1",0
"60523","3",0
"60523","2",1
"60523","2",0
"60523","1",1
"60523","1",0
"60523","1",0
"60523","3",1
"60523","3",1
"60523","1",0
"60523","2",0
"60523","1",1
"60523","3",1
"60523","1",0
"60523","1",1
"60523","1",1
"60523","3",1
