"src_subject_id","key_press","reward_type"
"20442","1",0
"20442","2",0
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","1",0
"20442","3",0
"20442","2",0
"20442","1",0
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",0
"20442","2",1
"20442","2",0
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",1
"20442","3",0
"20442","2",0
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",0
"20442","3",0
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",0
"20442","2",1
"20442","2",1
"20442","2",0
"20442","3",0
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",0
"20442","3",1
"20442","3",0
"20442","3",0
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",0
"20442","1",0
"20442","1",0
"20442","3",0
"20442","3",0
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",0
"20442","1",1
"20442","1",0
"20442","3",1
"20442","3",0
"20442","1",1
"20442","1",0
"20442","3",0
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",0
"20442","3",1
"20442","3",1
"20442","3",0
"20442","1",0
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",0
"20442","3",0
"20442","3",0
"20442","1",0
"20442","2",0
"20442","3",1
"20442","3",1
"20442","3",0
"20442","1",0
"20442","3",0
"20442","2",1
"20442","2",1
"20442","2",0
"20442","3",0
"20442","3",0
"20442","1",0
"20442","2",0
"20442","2",1
"20442","2",0
"20442","3",1
"20442","3",0
"20442","1",0
"20442","2",1
"20442","3",0
"20442","2",1
"20442","2",0
"20442","1",1
"20442","1",0
"20442","3",1
"20442","2",0
"20442","3",0
"20442","1",0
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",0
"20442","3",1
"20442","3",0
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",1
"20442","2",0
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",1
"20442","1",0
"20442","3",0
"20442","2",1
