"src_subject_id","key_press","reward_type"
"20221","2",1
"20221","2",0
"20221","3",0
"20221","1",0
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",0
"20221","2",0
"20221","1",0
"20221","3",1
"20221","3",0
"20221","2",0
"20221","1",1
"20221","1",0
"20221","3",0
"20221","2",0
"20221","1",0
"20221","1",1
"20221","1",0
"20221","2",0
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",0
"20221","2",0
"20221","1",1
"20221","1",1
"20221","1",0
"20221","2",0
"20221","3",0
"20221","1",0
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",0
"20221","3",0
"20221","1",0
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",0
"20221","2",0
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",0
"20221","3",1
"20221","3",1
"20221","3",0
"20221","3",0
"20221","2",0
"20221","1",1
"20221","1",1
"20221","1",1
"20221","1",0
"20221","1",0
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",0
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",0
"20221","2",0
"20221","3",1
"20221","3",0
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",0
"20221","3",0
"20221","1",0
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",0
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",0
"20221","2",0
"20221","3",0
"20221","1",1
"20221","1",1
"20221","1",0
"20221","1",1
"20221","1",0
"20221","1",1
"20221","1",0
"20221","1",0
"20221","2",1
"20221","2",0
"20221","2",1
"20221","2",0
"20221","2",0
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",0
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",0
"20221","3",1
"20221","3",0
"20221","3",1
"20221","3",0
"20221","3",0
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",0
"20221","2",1
"20221","2",0
"20221","1",0
"20221","2",1
"20221","2",1
"20221","2",1
"20221","2",0
"20221","2",0
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
"20221","3",1
