"src_subject_id","key_press","reward_type"
"20235","1",0
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",0
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",0
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",0
"20235","3",0
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",0
"20235","3",0
"20235","2",1
"20235","2",1
"20235","2",0
"20235","1",0
"20235","3",1
"20235","3",0
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",0
"20235","1",0
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",0
"20235","2",0
"20235","1",0
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",0
"20235","1",0
"20235","3",0
"20235","1",0
"20235","2",0
"20235","1",0
"20235","1",1
"20235","1",1
"20235","1",0
"20235","2",1
"20235","2",0
"20235","2",1
"20235","2",0
"20235","2",1
"20235","3",0
"20235","2",1
"20235","2",1
"20235","2",0
"20235","2",1
"20235","2",0
"20235","2",0
"20235","1",0
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",0
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",0
"20235","1",0
"20235","2",1
"20235","2",0
"20235","2",0
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",1
"20235","3",0
"20235","3",0
"20235","2",1
"20235","2",0
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",0
"20235","2",0
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",0
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",1
"20235","1",0
"20235","1",1
"20235","1",0
"20235","1",0
"20235","1",0
"20235","3",0
"20235","3",0
"20235","2",0
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",1
"20235","2",0
