"src_subject_id","key_press","reward_type"
"10125","3",0
"10125","2",1
"10125","1",0
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",0
"10125","1",0
"10125","1",0
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",0
"10125","3",1
"10125","2",1
"10125","3",0
"10125","1",1
"10125","1",0
"10125","2",0
"10125","1",1
"10125","2",1
"10125","2",0
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","2",0
"10125","3",1
"10125","1",0
"10125","3",1
"10125","3",1
"10125","3",1
"10125","3",0
"10125","3",1
"10125","2",0
"10125","2",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","2",0
"10125","3",1
"10125","3",1
"10125","3",0
"10125","2",0
"10125","1",1
"10125","3",1
"10125","1",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","1",1
"10125","3",1
"10125","1",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","3",1
"10125","2",1
"10125","1",1
"10125","1",1
"10125","2",1
"10125","3",1
"10125","3",1
"10125","2",0
"10125","1",0
"10125","3",1
"10125","3",0
"10125","3",0
"10125","2",1
"10125","1",0
"10125","2",0
"10125","3",0
"10125","1",1
"10125","1",0
"10125","2",1
"10125","1",0
"10125","2",1
"10125","2",1
"10125","2",0
"10125","1",0
"10125","3",0
"10125","2",1
"10125","2",0
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",0
"10125","2",1
"10125","3",0
"10125","1",0
"10125","1",0
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","1",0
"10125","2",0
"10125","3",0
"10125","3",1
"10125","2",1
"10125","1",1
"10125","3",0
"10125","2",0
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",1
"10125","2",0
"10125","3",0
"10125","1",1
"10125","1",1
"10125","1",1
"10125","1",0
"10125","3",0
"10125","3",0
"10125","2",1
"10125","2",0
"10125","2",1
"10125","3",0
"10125","1",1
"10125","2",0
"10125","1",1
"10125","2",1
"10125","1",1
"10125","2",0
"10125","1",1
"10125","1",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",1
"10125","2",0
"10125","1",0
