"src_subject_id","key_press","reward_type"
"60660","1",1
"60660","3",1
"60660","1",0
"60660","2",0
"60660","2",0
"60660","3",1
"60660","3",1
"60660","1",1
"60660","1",1
"60660","3",1
"60660","1",0
"60660","2",0
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",1
"60660","1",0
"60660","3",1
"60660","3",1
"60660","3",0
"60660","1",0
"60660","2",0
"60660","3",1
"60660","3",1
"60660","3",1
"60660","1",0
"60660","3",1
"60660","3",1
"60660","3",0
"60660","2",0
"60660","3",1
"60660","3",1
"60660","1",0
"60660","3",1
"60660","3",1
"60660","3",1
"60660","2",0
"60660","3",1
"60660","3",1
"60660","3",1
"60660","1",1
"60660","1",1
"60660","1",1
"60660","1",0
"60660","1",0
"60660","1",0
"60660","2",1
"60660","2",1
"60660","2",1
"60660","3",0
"60660","2",1
"60660","2",0
"60660","1",0
"60660","3",1
"60660","3",0
"60660","1",1
"60660","1",0
"60660","3",0
"60660","2",1
"60660","2",1
"60660","1",1
"60660","2",1
"60660","2",1
"60660","1",1
"60660","2",0
"60660","1",1
"60660","3",0
"60660","2",1
"60660","2",1
"60660","3",0
"60660","2",0
"60660","1",1
"60660","2",1
"60660","1",0
"60660","2",1
"60660","2",1
"60660","1",0
"60660","2",1
"60660","2",1
"60660","2",1
"60660","1",1
"60660","1",0
"60660","1",1
"60660","2",0
"60660","1",0
"60660","3",1
"60660","3",0
"60660","1",0
"60660","2",0
"60660","1",0
"60660","3",0
"60660","2",0
"60660","1",1
"60660","1",1
"60660","1",1
"60660","3",0
"60660","1",1
"60660","1",1
"60660","1",1
"60660","1",1
"60660","1",1
"60660","1",1
"60660","1",1
"60660","1",0
"60660","2",1
"60660","2",0
"60660","1",1
"60660","1",1
"60660","1",1
"60660","1",0
"60660","2",1
"60660","1",1
"60660","1",0
"60660","2",1
"60660","1",0
"60660","1",0
"60660","2",1
"60660","2",1
"60660","2",1
"60660","2",1
"60660","3",0
"60660","2",0
"60660","1",1
"60660","1",1
"60660","1",1
"60660","1",0
"60660","3",0
"60660","2",0
"60660","1",1
"60660","1",0
"60660","2",0
"60660","1",0
"60660","1",0
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",0
"60660","1",1
"60660","1",1
"60660","3",1
"60660","3",1
"60660","1",0
"60660","3",1
"60660","1",0
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",1
"60660","3",0
"60660","1",1
"60660","1",1
"60660","1",1
"60660","1",0
"60660","2",0
