"src_subject_id","key_press","reward_type"
"20128","3",1
"20128","2",0
"20128","3",0
"20128","1",1
"20128","1",1
"20128","1",0
"20128","3",0
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",0
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",0
"20128","1",1
"20128","1",0
"20128","2",0
"20128","3",1
"20128","3",0
"20128","1",0
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",0
"20128","1",0
"20128","3",0
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",0
"20128","3",0
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",0
"20128","2",0
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",0
"20128","2",0
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",0
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","2",1
"20128","2",1
"20128","2",0
"20128","1",1
"20128","1",0
"20128","2",0
"20128","3",0
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",0
"20128","1",0
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",0
"20128","1",1
"20128","1",0
"20128","2",1
"20128","2",0
"20128","3",0
"20128","1",1
"20128","1",1
"20128","1",0
"20128","2",0
"20128","3",1
"20128","3",0
"20128","2",0
"20128","1",0
"20128","3",1
"20128","3",1
"20128","3",0
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",1
"20128","1",0
"20128","2",0
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",1
"20128","3",0
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",0
"20128","3",0
"20128","1",0
"20128","2",1
"20128","2",1
"20128","2",1
"20128","2",0
"20128","3",0
"20128","1",0
"20128","2",0
"20128","3",0
"20128","1",1
