"src_subject_id","key_press","reward_type"
"40029","2",0
"40029","1",0
"40029","3",1
"40029","3",1
"40029","3",1
"40029","3",1
"40029","3",0
"40029","2",0
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",0
"40029","2",1
"40029","2",0
"40029","3",1
"40029","3",0
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",0
"40029","1",0
"40029","3",1
"40029","3",1
"40029","3",0
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",0
"40029","1",0
"40029","3",1
"40029","3",0
"40029","2",0
"40029","1",1
"40029","1",0
"40029","2",1
"40029","2",0
"40029","3",1
"40029","2",0
"40029","1",0
"40029","1",0
"40029","2",0
"40029","3",1
"40029","3",1
"40029","2",0
"40029","3",1
"40029","3",1
"40029","3",1
"40029","3",0
"40029","2",0
"40029","1",0
"40029","3",1
"40029","3",0
"40029","2",0
"40029","1",1
"40029","1",1
"40029","1",1
"40029","2",0
"40029","1",1
"40029","1",1
"40029","1",0
"40029","2",0
"40029","3",1
"40029","3",1
"40029","3",1
"40029","1",1
"40029","1",1
"40029","1",0
"40029","1",0
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",0
"40029","3",0
"40029","1",0
"40029","2",1
"40029","2",0
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",0
"40029","2",0
"40029","3",0
"40029","1",1
"40029","1",0
"40029","2",1
"40029","2",0
"40029","1",1
"40029","1",1
"40029","1",0
"40029","2",0
"40029","3",0
"40029","2",1
"40029","2",0
"40029","1",1
"40029","1",1
"40029","2",1
"40029","2",0
"40029","3",1
"40029","3",1
"40029","2",0
"40029","2",0
"40029","1",1
"40029","1",0
"40029","3",1
"40029","3",0
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",0
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",1
"40029","2",0
"40029","2",0
"40029","3",0
"40029","3",0
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",0
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",1
"40029","1",0
"40029","1",0
"40029","2",1
"40029","2",0
"40029","2",0
"40029","3",1
"40029","3",0
"40029","3",0
"40029","2",0
"40029","3",0
"40029","2",1
"40029","2",1
