"src_subject_id","key_press","reward_type"
"10342","1",1
"10342","1",0
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",0
"10342","3",0
"10342","2",0
"10342","1",1
"10342","1",1
"10342","1",0
"10342","2",0
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",0
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",0
"10342","3",0
"10342","1",0
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",0
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",0
"10342","2",0
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",0
"10342","1",1
"10342","1",1
"10342","1",0
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","3",0
"10342","2",1
"10342","2",1
"10342","2",0
"10342","2",0
"10342","1",1
"10342","1",0
"10342","1",0
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",0
"10342","3",1
"10342","3",0
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",0
"10342","3",1
"10342","2",0
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",0
"10342","3",0
"10342","1",1
"10342","1",1
"10342","1",0
"10342","2",1
"10342","2",0
"10342","2",0
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",0
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",0
"10342","1",0
"10342","3",1
"10342","3",0
"10342","3",0
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",1
"10342","2",0
"10342","1",0
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",0
"10342","2",0
"10342","3",0
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",1
"10342","1",0
"10342","2",0
"10342","3",0
"10342","3",1
"10342","3",0
"10342","1",1
"10342","1",1
"10342","1",0
"10342","2",0
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",1
"10342","3",0
"10342","3",1
"10342","3",0
"10342","1",0
"10342","2",0
"10342","3",1
"10342","3",0
"10342","1",0
"10342","2",1
