"src_subject_id","key_press","reward_type"
"30360","1",0
"30360","2",0
"30360","3",1
"30360","3",0
"30360","3",1
"30360","1",1
"30360","1",0
"30360","2",0
"30360","3",1
"30360","3",1
"30360","3",0
"30360","2",1
"30360","1",0
"30360","2",1
"30360","2",1
"30360","2",0
"30360","3",1
"30360","3",1
"30360","3",1
"30360","3",1
"30360","2",0
"30360","3",1
"30360","3",1
"30360","3",1
"30360","3",1
"30360","3",0
"30360","1",1
"30360","1",1
"30360","1",0
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",0
"30360","3",1
"30360","3",0
"30360","3",1
"30360","3",0
"30360","1",1
"30360","2",0
"30360","1",0
"30360","3",1
"30360","3",0
"30360","3",0
"30360","2",0
"30360","1",1
"30360","3",1
"30360","1",1
"30360","2",0
"30360","3",1
"30360","1",1
"30360","3",0
"30360","1",1
"30360","1",1
"30360","1",1
"30360","1",1
"30360","1",1
"30360","1",1
"30360","1",1
"30360","1",1
"30360","1",1
"30360","1",0
"30360","3",1
"30360","3",1
"30360","3",1
"30360","3",0
"30360","1",1
"30360","1",1
"30360","1",0
"30360","3",1
"30360","3",1
"30360","1",1
"30360","1",1
"30360","2",0
"30360","3",1
"30360","3",1
"30360","3",0
"30360","1",0
"30360","2",0
"30360","3",0
"30360","3",0
"30360","2",0
"30360","1",1
"30360","1",0
"30360","3",1
"30360","3",0
"30360","1",1
"30360","1",0
"30360","2",0
"30360","3",0
"30360","1",0
"30360","1",1
"30360","1",0
"30360","3",1
"30360","1",1
"30360","2",1
"30360","3",0
"30360","1",1
"30360","2",1
"30360","1",0
"30360","1",0
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",0
"30360","3",1
"30360","3",0
"30360","3",1
"30360","3",0
"30360","1",1
"30360","1",0
"30360","3",1
"30360","1",1
"30360","2",1
"30360","3",0
"30360","1",0
"30360","2",1
"30360","2",0
"30360","3",1
"30360","1",0
"30360","2",0
"30360","2",1
"30360","3",0
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",1
"30360","2",0
"30360","2",0
"30360","1",0
"30360","3",1
"30360","3",0
"30360","1",0
"30360","2",0
"30360","1",0
"30360","3",1
"30360","3",1
"30360","3",1
"30360","3",0
"30360","2",0
"30360","3",0
"30360","1",1
"30360","1",0
"30360","3",1
