"src_subject_id","key_press","reward_type"
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",0
"20477","1",1
"20477","1",0
"20477","1",0
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",0
"20477","1",1
"20477","1",1
"20477","1",0
"20477","1",1
"20477","1",0
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",0
"20477","2",0
"20477","2",0
"20477","2",1
"20477","2",0
"20477","2",1
"20477","2",1
"20477","2",0
"20477","2",0
"20477","1",0
"20477","3",1
"20477","3",0
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",0
"20477","3",0
"20477","3",0
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",1
"20477","1",0
"20477","1",0
"20477","1",0
"20477","1",0
"20477","1",1
"20477","1",0
"20477","1",1
"20477","1",0
"20477","2",0
"20477","2",0
"20477","2",0
"20477","2",1
"20477","1",0
"20477","1",1
"20477","1",1
"20477","1",0
"20477","1",0
"20477","3",1
"20477","3",0
"20477","3",0
"20477","3",0
"20477","1",0
"20477","1",0
"20477","2",1
"20477","2",0
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",0
"20477","2",1
"20477","2",1
"20477","2",0
"20477","2",0
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",0
"20477","3",1
"20477","3",1
"20477","3",0
"20477","3",0
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",0
"20477","3",0
"20477","3",0
"20477","1",0
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",0
"20477","2",1
"20477","2",0
"20477","2",1
"20477","2",0
"20477","2",0
"20477","2",0
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",1
"20477","3",0
"20477","3",1
"20477","3",0
"20477","3",1
"20477","3",1
"20477","3",0
"20477","3",0
"20477","3",1
"20477","3",1
"20477","3",0
"20477","3",1
"20477","3",0
"20477","1",0
"20477","1",0
"20477","2",1
"20477","2",1
"20477","2",1
"20477","2",1
