"src_subject_id","key_press","reward_type"
"60044","1",1
"60044","2",0
"60044","3",1
"60044","1",1
"60044","3",1
"60044","1",1
"60044","3",1
"60044","1",1
"60044","3",1
"60044","1",1
"60044","3",0
"60044","2",0
"60044","1",0
"60044","1",1
"60044","3",1
"60044","2",0
"60044","1",1
"60044","3",1
"60044","1",1
"60044","3",1
"60044","1",1
"60044","3",1
"60044","1",1
"60044","3",0
"60044","1",1
"60044","2",0
"60044","3",1
"60044","1",1
"60044","3",1
"60044","1",1
"60044","3",1
"60044","1",1
"60044","1",1
"60044","3",1
"60044","1",1
"60044","3",0
"60044","1",1
"60044","1",1
"60044","1",1
"60044","3",1
"60044","1",1
"60044","2",0
"60044","3",0
"60044","1",1
"60044","2",1
"60044","3",0
"60044","1",1
"60044","2",1
"60044","1",0
"60044","1",0
"60044","2",0
"60044","3",0
"60044","1",0
"60044","2",1
"60044","3",0
"60044","2",1
"60044","1",1
"60044","1",1
"60044","1",1
"60044","2",1
"60044","1",1
"60044","2",1
"60044","1",0
"60044","2",1
"60044","2",1
"60044","2",1
"60044","2",1
"60044","2",1
"60044","2",1
"60044","2",0
"60044","1",1
"60044","1",1
"60044","1",0
"60044","2",1
"60044","1",1
"60044","1",1
"60044","2",1
"60044","2",1
"60044","2",1
"60044","2",1
"60044","1",1
"60044","2",0
"60044","3",0
"60044","1",1
"60044","2",0
"60044","3",1
"60044","1",0
"60044","3",0
"60044","2",1
"60044","1",0
"60044","2",1
"60044","3",0
"60044","2",0
"60044","2",0
"60044","1",1
"60044","1",0
"60044","3",1
"60044","3",0
"60044","1",1
"60044","2",0
"60044","3",0
"60044","1",0
"60044","2",1
"60044","3",0
"60044","1",1
"60044","1",0
"60044","2",0
"60044","2",1
"60044","3",0
"60044","3",0
"60044","1",0
"60044","2",0
"60044","1",1
"60044","2",1
"60044","3",0
"60044","2",0
"60044","1",1
"60044","1",1
"60044","1",1
"60044","1",1
"60044","1",0
"60044","2",1
"60044","3",1
"60044","1",1
"60044","2",0
"60044","3",0
"60044","1",1
"60044","2",1
"60044","3",0
"60044","1",1
"60044","1",0
"60044","1",0
"60044","2",1
"60044","2",1
"60044","2",1
"60044","2",0
"60044","2",1
"60044","3",1
"60044","3",1
"60044","3",0
"60044","3",0
"60044","3",0
"60044","2",1
"60044","2",1
"60044","2",1
"60044","2",1
"60044","2",0
"60044","2",1
"60044","2",1
"60044","2",0
"60044","2",1
"60044","2",0
"60044","2",0
"60044","2",0
"60044","1",1
"60044","1",1
"60044","1",1
"60044","1",1
"60044","1",1
"60044","1",1
