"src_subject_id","key_press","reward_type"
"20260","1",0
"20260","2",1
"20260","2",0
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",0
"20260","3",1
"20260","3",1
"20260","3",0
"20260","3",0
"20260","3",0
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",0
"20260","2",1
"20260","2",0
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",0
"20260","1",0
"20260","2",0
"20260","3",0
"20260","1",0
"20260","2",0
"20260","3",1
"20260","3",1
"20260","3",1
"20260","2",0
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",0
"20260","3",0
"20260","2",0
"20260","1",0
"20260","1",1
"20260","1",0
"20260","2",1
"20260","2",0
"20260","3",0
"20260","3",0
"20260","1",0
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",1
"20260","1",0
"20260","1",1
"20260","1",0
"20260","1",0
"20260","1",0
"20260","1",0
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",0
"20260","3",0
"20260","3",1
"20260","3",1
"20260","3",0
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",0
"20260","3",0
"20260","3",0
"20260","3",0
"20260","1",0
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",0
"20260","2",0
"20260","2",1
"20260","2",0
"20260","1",0
"20260","1",0
"20260","1",0
"20260","1",1
"20260","1",0
"20260","1",0
"20260","3",0
"20260","3",0
"20260","3",0
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",0
"20260","1",0
"20260","3",1
"20260","3",0
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",1
"20260","3",0
"20260","1",0
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",1
"20260","2",0
"20260","2",0
"20260","3",0
"20260","1",0
"20260","2",1
"20260","2",1
"20260","2",0
"20260","1",0
"20260","3",0
"20260","2",1
"20260","2",1
"20260","2",0
"20260","1",1
"20260","1",1
"20260","1",0
"20260","3",1
"20260","3",1
"20260","3",0
"20260","3",1
"20260","3",0
"20260","3",0
"20260","2",1
"20260","2",0
