"src_subject_id","key_press","reward_type"
"20091","3",1
"20091","2",1
"20091","1",1
"20091","1",1
"20091","2",1
"20091","3",0
"20091","3",1
"20091","2",1
"20091","1",1
"20091","1",0
"20091","2",1
"20091","3",1
"20091","2",0
"20091","2",1
"20091","1",0
"20091","1",1
"20091","3",0
"20091","3",1
"20091","3",0
"20091","2",1
"20091","1",0
"20091","2",1
"20091","2",0
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",0
"20091","2",0
"20091","2",1
"20091","2",0
"20091","1",0
"20091","1",0
"20091","1",1
"20091","1",1
"20091","1",0
"20091","2",0
"20091","3",0
"20091","2",0
"20091","3",1
"20091","3",1
"20091","3",1
"20091","3",0
"20091","3",1
"20091","3",1
"20091","3",1
"20091","3",1
"20091","3",1
"20091","3",1
"20091","3",0
"20091","3",0
"20091","3",0
"20091","1",0
"20091","1",0
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",0
"20091","2",0
"20091","2",1
"20091","2",1
"20091","2",0
"20091","2",0
"20091","2",0
"20091","1",1
"20091","1",1
"20091","1",1
"20091","1",1
"20091","1",1
"20091","1",1
"20091","1",0
"20091","1",1
"20091","1",1
"20091","1",0
"20091","1",1
"20091","1",1
"20091","1",1
"20091","1",0
"20091","1",1
"20091","1",0
"20091","1",1
"20091","3",0
"20091","3",1
"20091","3",1
"20091","3",1
"20091","3",0
"20091","3",0
"20091","2",0
"20091","2",0
"20091","2",0
"20091","1",1
"20091","1",0
"20091","1",1
"20091","1",1
"20091","1",1
"20091","1",1
"20091","1",0
"20091","1",1
"20091","1",1
"20091","1",0
"20091","1",1
"20091","1",0
"20091","1",0
"20091","3",1
"20091","3",0
"20091","3",0
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",0
"20091","2",1
"20091","2",1
"20091","2",0
"20091","2",0
"20091","1",0
"20091","3",1
"20091","2",1
"20091","2",1
"20091","2",0
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",0
"20091","2",0
"20091","3",0
"20091","3",0
"20091","3",1
"20091","3",1
"20091","3",1
"20091","3",1
"20091","3",0
"20091","3",0
"20091","1",0
"20091","1",0
"20091","1",1
"20091","1",0
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",1
"20091","2",0
"20091","2",1
"20091","2",0
"20091","2",1
"20091","2",1
"20091","2",0
"20091","2",0
"20091","3",0
"20091","3",1
"20091","3",0
"20091","2",0
"20091","3",0
"20091","2",0
"20091","1",1
