"src_subject_id","key_press","reward_type"
"20254","1",1
"20254","2",0
"20254","3",0
"20254","1",1
"20254","1",0
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",0
"20254","1",1
"20254","1",0
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",0
"20254","1",0
"20254","2",0
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",0
"20254","1",0
"20254","3",0
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",0
"20254","2",1
"20254","2",1
"20254","2",0
"20254","2",1
"20254","2",0
"20254","2",0
"20254","3",0
"20254","2",1
"20254","2",1
"20254","2",0
"20254","2",0
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",0
"20254","1",1
"20254","1",1
"20254","1",0
"20254","1",1
"20254","1",1
"20254","1",0
"20254","1",1
"20254","1",1
"20254","1",0
"20254","1",0
"20254","2",1
"20254","2",1
"20254","2",0
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",0
"20254","2",0
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",0
"20254","2",0
"20254","1",0
"20254","3",0
"20254","1",0
"20254","2",0
"20254","3",1
"20254","3",0
"20254","3",0
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",0
"20254","2",0
"20254","1",0
"20254","1",0
"20254","3",0
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",0
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",1
"20254","3",0
"20254","3",0
"20254","1",0
"20254","1",1
"20254","1",0
"20254","1",1
"20254","1",1
"20254","1",0
"20254","2",1
"20254","2",0
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",0
"20254","2",0
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",0
"20254","1",1
"20254","1",0
"20254","1",0
"20254","3",0
"20254","3",0
"20254","2",0
"20254","2",0
"20254","1",0
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",1
"20254","1",0
"20254","1",0
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
"20254","2",1
