"src_subject_id","key_press","reward_type"
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",0
"50306","1",0
"50306","3",1
"50306","3",0
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",0
"50306","2",1
"50306","2",0
"50306","2",0
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",0
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","2",0
"50306","3",0
"50306","1",0
"50306","2",1
"50306","2",0
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",1
"50306","3",0
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",0
"50306","2",0
"50306","3",0
"50306","1",0
"50306","3",0
"50306","3",0
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",0
"50306","3",0
"50306","1",0
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",0
"50306","2",0
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",0
"50306","3",0
"50306","2",0
"50306","1",1
"50306","1",1
"50306","1",0
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",0
"50306","1",1
"50306","1",0
"50306","1",1
"50306","1",0
"50306","1",0
"50306","2",1
"50306","2",0
"50306","3",0
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",0
"50306","1",0
"50306","1",0
"50306","3",0
"50306","2",1
"50306","2",1
"50306","2",1
"50306","2",0
"50306","1",1
"50306","1",0
"50306","3",0
"50306","2",0
"50306","1",0
"50306","3",0
"50306","2",1
"50306","2",0
"50306","3",0
"50306","2",1
"50306","2",0
"50306","2",0
"50306","1",1
"50306","1",0
"50306","3",0
"50306","2",0
"50306","2",1
"50306","2",0
"50306","2",0
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",0
"50306","3",1
"50306","3",0
"50306","1",0
"50306","2",0
"50306","2",0
"50306","1",1
"50306","1",1
"50306","1",1
"50306","1",0
"50306","3",0
"50306","2",0
"50306","1",1
"50306","1",1
"50306","1",1
